fpr,tpr,Thresholds,Data,Train Size,Speaker Number,Positive,Method
0.845666667,0.707,0.64698225,Digit Data,40%,30,Unauthorized,flatten_1
0.846,0.707,0.6469755,Digit Data,40%,30,Unauthorized,flatten_1
0.846,0.708,0.6469542,Digit Data,40%,30,Unauthorized,flatten_1
0.846333333,0.708,0.6469419,Digit Data,40%,30,Unauthorized,flatten_1
0.846333333,0.709,0.6469082,Digit Data,40%,30,Unauthorized,flatten_1
0.846666667,0.709,0.64683354,Digit Data,40%,30,Unauthorized,flatten_1
0.846666667,0.71,0.64682984,Digit Data,40%,30,Unauthorized,flatten_1
0.847666667,0.71,0.64672226,Digit Data,40%,30,Unauthorized,flatten_1
0.847666667,0.713,0.6464045,Digit Data,40%,30,Unauthorized,flatten_1
0.848,0.713,0.64633334,Digit Data,40%,30,Unauthorized,flatten_1
0.848,0.716,0.6462977,Digit Data,40%,30,Unauthorized,flatten_1
0.848333333,0.716,0.6462126,Digit Data,40%,30,Unauthorized,flatten_1
0.848333333,0.718,0.6461718,Digit Data,40%,30,Unauthorized,flatten_1
0.848666667,0.718,0.64615464,Digit Data,40%,30,Unauthorized,flatten_1
0.848666667,0.721,0.6459372,Digit Data,40%,30,Unauthorized,flatten_1
0.849,0.721,0.645877,Digit Data,40%,30,Unauthorized,flatten_1
0.849,0.726,0.6457151,Digit Data,40%,30,Unauthorized,flatten_1
0.850666667,0.726,0.6456084,Digit Data,40%,30,Unauthorized,flatten_1
0.850666667,0.727,0.6455764,Digit Data,40%,30,Unauthorized,flatten_1
0.851,0.727,0.6455462,Digit Data,40%,30,Unauthorized,flatten_1
0.851,0.729,0.6455107,Digit Data,40%,30,Unauthorized,flatten_1
0.851666667,0.729,0.64535356,Digit Data,40%,30,Unauthorized,flatten_1
0.851666667,0.731,0.6450393,Digit Data,40%,30,Unauthorized,flatten_1
0.852,0.731,0.64500034,Digit Data,40%,30,Unauthorized,flatten_1
0.852,0.732,0.6449783,Digit Data,40%,30,Unauthorized,flatten_1
0.852333333,0.732,0.64493495,Digit Data,40%,30,Unauthorized,flatten_1
0.852333333,0.733,0.64493304,Digit Data,40%,30,Unauthorized,flatten_1
0.852666667,0.733,0.6448827,Digit Data,40%,30,Unauthorized,flatten_1
0.852666667,0.738,0.64476687,Digit Data,40%,30,Unauthorized,flatten_1
0.853333333,0.738,0.64475054,Digit Data,40%,30,Unauthorized,flatten_1
0.853333333,0.74,0.64472127,Digit Data,40%,30,Unauthorized,flatten_1
0.854333333,0.74,0.6445942,Digit Data,40%,30,Unauthorized,flatten_1
0.854333333,0.744,0.64443135,Digit Data,40%,30,Unauthorized,flatten_1
0.854666667,0.744,0.64441824,Digit Data,40%,30,Unauthorized,flatten_1
0.854666667,0.745,0.64441454,Digit Data,40%,30,Unauthorized,flatten_1
0.855,0.745,0.6443591,Digit Data,40%,30,Unauthorized,flatten_1
0.855,0.747,0.644228,Digit Data,40%,30,Unauthorized,flatten_1
0.855333333,0.747,0.64420366,Digit Data,40%,30,Unauthorized,flatten_1
0.855333333,0.748,0.6441526,Digit Data,40%,30,Unauthorized,flatten_1
0.855666667,0.748,0.6440741,Digit Data,40%,30,Unauthorized,flatten_1
0.855666667,0.749,0.6440004,Digit Data,40%,30,Unauthorized,flatten_1
0.856333333,0.749,0.6438458,Digit Data,40%,30,Unauthorized,flatten_1
0.856333333,0.751,0.64377093,Digit Data,40%,30,Unauthorized,flatten_1
0.857,0.751,0.64371467,Digit Data,40%,30,Unauthorized,flatten_1
0.857,0.754,0.64362955,Digit Data,40%,30,Unauthorized,flatten_1
0.857333333,0.754,0.6435801,Digit Data,40%,30,Unauthorized,flatten_1
0.857333333,0.758,0.64344645,Digit Data,40%,30,Unauthorized,flatten_1
0.857666667,0.758,0.6434202,Digit Data,40%,30,Unauthorized,flatten_1
0.857666667,0.761,0.64337486,Digit Data,40%,30,Unauthorized,flatten_1
0.858,0.761,0.6433145,Digit Data,40%,30,Unauthorized,flatten_1
0.858,0.763,0.6431265,Digit Data,40%,30,Unauthorized,flatten_1
0.858666667,0.763,0.64309067,Digit Data,40%,30,Unauthorized,flatten_1
0.858666667,0.764,0.6429983,Digit Data,40%,30,Unauthorized,flatten_1
0.859666667,0.764,0.6428158,Digit Data,40%,30,Unauthorized,flatten_1
0.859666667,0.765,0.6428047,Digit Data,40%,30,Unauthorized,flatten_1
0.86,0.765,0.642791,Digit Data,40%,30,Unauthorized,flatten_1
0.86,0.768,0.6426158,Digit Data,40%,30,Unauthorized,flatten_1
0.860666667,0.768,0.6425868,Digit Data,40%,30,Unauthorized,flatten_1
0.860666667,0.773,0.64247006,Digit Data,40%,30,Unauthorized,flatten_1
0.861666667,0.773,0.64232105,Digit Data,40%,30,Unauthorized,flatten_1
0.861666667,0.774,0.6422512,Digit Data,40%,30,Unauthorized,flatten_1
0.862,0.774,0.6422041,Digit Data,40%,30,Unauthorized,flatten_1
0.862,0.777,0.6418917,Digit Data,40%,30,Unauthorized,flatten_1
0.863,0.777,0.6418022,Digit Data,40%,30,Unauthorized,flatten_1
0.863,0.78,0.6416761,Digit Data,40%,30,Unauthorized,flatten_1
0.864,0.78,0.64155334,Digit Data,40%,30,Unauthorized,flatten_1
0.864,0.784,0.64143276,Digit Data,40%,30,Unauthorized,flatten_1
0.865333333,0.784,0.6412827,Digit Data,40%,30,Unauthorized,flatten_1
0.865333333,0.786,0.6410789,Digit Data,40%,30,Unauthorized,flatten_1
0.865666667,0.786,0.6410281,Digit Data,40%,30,Unauthorized,flatten_1
0.865666667,0.789,0.64092654,Digit Data,40%,30,Unauthorized,flatten_1
0.866666667,0.789,0.6406703,Digit Data,40%,30,Unauthorized,flatten_1
0.866666667,0.791,0.6406434,Digit Data,40%,30,Unauthorized,flatten_1
0.867,0.791,0.64060974,Digit Data,40%,30,Unauthorized,flatten_1
0.867,0.799,0.64017844,Digit Data,40%,30,Unauthorized,flatten_1
0.867333333,0.799,0.64017093,Digit Data,40%,30,Unauthorized,flatten_1
0.867333333,0.8,0.6401018,Digit Data,40%,30,Unauthorized,flatten_1
0.867666667,0.8,0.64001286,Digit Data,40%,30,Unauthorized,flatten_1
0.867666667,0.802,0.6398599,Digit Data,40%,30,Unauthorized,flatten_1
0.868,0.802,0.63976574,Digit Data,40%,30,Unauthorized,flatten_1
0.868,0.803,0.6397548,Digit Data,40%,30,Unauthorized,flatten_1
0.868333333,0.803,0.6397358,Digit Data,40%,30,Unauthorized,flatten_1
0.868333333,0.804,0.6396464,Digit Data,40%,30,Unauthorized,flatten_1
0.869,0.804,0.63960636,Digit Data,40%,30,Unauthorized,flatten_1
0.869,0.808,0.63941884,Digit Data,40%,30,Unauthorized,flatten_1
0.869666667,0.808,0.6394031,Digit Data,40%,30,Unauthorized,flatten_1
0.869666667,0.809,0.63936925,Digit Data,40%,30,Unauthorized,flatten_1
0.870333333,0.809,0.63928556,Digit Data,40%,30,Unauthorized,flatten_1
0.870333333,0.813,0.6390665,Digit Data,40%,30,Unauthorized,flatten_1
0.871333333,0.813,0.6389523,Digit Data,40%,30,Unauthorized,flatten_1
0.871333333,0.814,0.63894284,Digit Data,40%,30,Unauthorized,flatten_1
0.871666667,0.814,0.63893235,Digit Data,40%,30,Unauthorized,flatten_1
0.871666667,0.815,0.6388507,Digit Data,40%,30,Unauthorized,flatten_1
0.872333333,0.815,0.6386926,Digit Data,40%,30,Unauthorized,flatten_1
0.872333333,0.816,0.6385397,Digit Data,40%,30,Unauthorized,flatten_1
0.872666667,0.816,0.63847184,Digit Data,40%,30,Unauthorized,flatten_1
0.872666667,0.817,0.638469,Digit Data,40%,30,Unauthorized,flatten_1
0.873666667,0.817,0.63829875,Digit Data,40%,30,Unauthorized,flatten_1
0.873666667,0.818,0.63828516,Digit Data,40%,30,Unauthorized,flatten_1
0.874333333,0.818,0.6382306,Digit Data,40%,30,Unauthorized,flatten_1
0.874333333,0.819,0.638217,Digit Data,40%,30,Unauthorized,flatten_1
0.874666667,0.819,0.6381952,Digit Data,40%,30,Unauthorized,flatten_1
0.874666667,0.82,0.6381571,Digit Data,40%,30,Unauthorized,flatten_1
0.875,0.82,0.63812304,Digit Data,40%,30,Unauthorized,flatten_1
0.875,0.826,0.63788605,Digit Data,40%,30,Unauthorized,flatten_1
0.875333333,0.826,0.6378162,Digit Data,40%,30,Unauthorized,flatten_1
0.875333333,0.828,0.63769495,Digit Data,40%,30,Unauthorized,flatten_1
0.878,0.828,0.63743407,Digit Data,40%,30,Unauthorized,flatten_1
0.878,0.829,0.63731587,Digit Data,40%,30,Unauthorized,flatten_1
0.879,0.829,0.6371684,Digit Data,40%,30,Unauthorized,flatten_1
0.879,0.83,0.6371188,Digit Data,40%,30,Unauthorized,flatten_1
0.879333333,0.83,0.63707256,Digit Data,40%,30,Unauthorized,flatten_1
0.879333333,0.831,0.6370541,Digit Data,40%,30,Unauthorized,flatten_1
0.88,0.831,0.63692045,Digit Data,40%,30,Unauthorized,flatten_1
0.88,0.835,0.6367799,Digit Data,40%,30,Unauthorized,flatten_1
0.880666667,0.835,0.6366658,Digit Data,40%,30,Unauthorized,flatten_1
0.880666667,0.837,0.6365864,Digit Data,40%,30,Unauthorized,flatten_1
0.883333333,0.837,0.6362082,Digit Data,40%,30,Unauthorized,flatten_1
0.883333333,0.839,0.6361063,Digit Data,40%,30,Unauthorized,flatten_1
0.885,0.839,0.6358535,Digit Data,40%,30,Unauthorized,flatten_1
0.885,0.84,0.63584876,Digit Data,40%,30,Unauthorized,flatten_1
0.885333333,0.84,0.6358364,Digit Data,40%,30,Unauthorized,flatten_1
0.885333333,0.841,0.6357691,Digit Data,40%,30,Unauthorized,flatten_1
0.885666667,0.841,0.6357633,Digit Data,40%,30,Unauthorized,flatten_1
0.885666667,0.843,0.6357422,Digit Data,40%,30,Unauthorized,flatten_1
0.887,0.843,0.6356597,Digit Data,40%,30,Unauthorized,flatten_1
0.887,0.844,0.6356424,Digit Data,40%,30,Unauthorized,flatten_1
0.887333333,0.844,0.635625,Digit Data,40%,30,Unauthorized,flatten_1
0.887333333,0.845,0.6355815,Digit Data,40%,30,Unauthorized,flatten_1
0.888,0.845,0.63556314,Digit Data,40%,30,Unauthorized,flatten_1
0.888,0.846,0.63552487,Digit Data,40%,30,Unauthorized,flatten_1
0.888333333,0.846,0.63542736,Digit Data,40%,30,Unauthorized,flatten_1
0.888333333,0.848,0.6352349,Digit Data,40%,30,Unauthorized,flatten_1
0.889666667,0.848,0.6350149,Digit Data,40%,30,Unauthorized,flatten_1
0.889666667,0.849,0.6349832,Digit Data,40%,30,Unauthorized,flatten_1
0.891666667,0.849,0.6347487,Digit Data,40%,30,Unauthorized,flatten_1
0.891666667,0.85,0.63471437,Digit Data,40%,30,Unauthorized,flatten_1
0.892,0.85,0.6347087,Digit Data,40%,30,Unauthorized,flatten_1
0.892,0.851,0.63458943,Digit Data,40%,30,Unauthorized,flatten_1
0.892666667,0.851,0.63457346,Digit Data,40%,30,Unauthorized,flatten_1
0.892666667,0.852,0.6345716,Digit Data,40%,30,Unauthorized,flatten_1
0.893,0.852,0.63440907,Digit Data,40%,30,Unauthorized,flatten_1
0.893,0.853,0.6343178,Digit Data,40%,30,Unauthorized,flatten_1
0.894,0.853,0.63419425,Digit Data,40%,30,Unauthorized,flatten_1
0.894,0.854,0.63415796,Digit Data,40%,30,Unauthorized,flatten_1
0.894666667,0.854,0.6340586,Digit Data,40%,30,Unauthorized,flatten_1
0.894666667,0.855,0.6340225,Digit Data,40%,30,Unauthorized,flatten_1
0.896,0.855,0.63387966,Digit Data,40%,30,Unauthorized,flatten_1
0.896,0.856,0.6338782,Digit Data,40%,30,Unauthorized,flatten_1
0.898333333,0.856,0.6335697,Digit Data,40%,30,Unauthorized,flatten_1
0.898333333,0.857,0.63353956,Digit Data,40%,30,Unauthorized,flatten_1
0.899333333,0.857,0.6333643,Digit Data,40%,30,Unauthorized,flatten_1
0.899333333,0.858,0.6332873,Digit Data,40%,30,Unauthorized,flatten_1
0.900666667,0.858,0.63313115,Digit Data,40%,30,Unauthorized,flatten_1
0.900666667,0.86,0.6331234,Digit Data,40%,30,Unauthorized,flatten_1
0.901,0.86,0.6331067,Digit Data,40%,30,Unauthorized,flatten_1
0.901,0.861,0.6330956,Digit Data,40%,30,Unauthorized,flatten_1
0.901333333,0.861,0.633085,Digit Data,40%,30,Unauthorized,flatten_1
0.901333333,0.862,0.6330199,Digit Data,40%,30,Unauthorized,flatten_1
0.902,0.862,0.6328804,Digit Data,40%,30,Unauthorized,flatten_1
0.902,0.865,0.6328251,Digit Data,40%,30,Unauthorized,flatten_1
0.902333333,0.865,0.63274896,Digit Data,40%,30,Unauthorized,flatten_1
0.902333333,0.866,0.632711,Digit Data,40%,30,Unauthorized,flatten_1
0.902666667,0.866,0.63269424,Digit Data,40%,30,Unauthorized,flatten_1
0.902666667,0.867,0.632674,Digit Data,40%,30,Unauthorized,flatten_1
0.904,0.867,0.6325505,Digit Data,40%,30,Unauthorized,flatten_1
0.904,0.868,0.6325369,Digit Data,40%,30,Unauthorized,flatten_1
0.905666667,0.868,0.63205385,Digit Data,40%,30,Unauthorized,flatten_1
0.905666667,0.871,0.63189113,Digit Data,40%,30,Unauthorized,flatten_1
0.906,0.871,0.631866,Digit Data,40%,30,Unauthorized,flatten_1
0.906,0.872,0.63182235,Digit Data,40%,30,Unauthorized,flatten_1
0.907666667,0.872,0.631698,Digit Data,40%,30,Unauthorized,flatten_1
0.907666667,0.874,0.6316726,Digit Data,40%,30,Unauthorized,flatten_1
0.908,0.874,0.63166225,Digit Data,40%,30,Unauthorized,flatten_1
0.908,0.875,0.63160235,Digit Data,40%,30,Unauthorized,flatten_1
0.909666667,0.875,0.6313481,Digit Data,40%,30,Unauthorized,flatten_1
0.909666667,0.876,0.6313218,Digit Data,40%,30,Unauthorized,flatten_1
0.911666667,0.876,0.6309274,Digit Data,40%,30,Unauthorized,flatten_1
0.911666667,0.878,0.6308443,Digit Data,40%,30,Unauthorized,flatten_1
0.912,0.878,0.6307881,Digit Data,40%,30,Unauthorized,flatten_1
0.912,0.881,0.6307455,Digit Data,40%,30,Unauthorized,flatten_1
0.912333333,0.881,0.6306794,Digit Data,40%,30,Unauthorized,flatten_1
0.912333333,0.882,0.6306256,Digit Data,40%,30,Unauthorized,flatten_1
0.915,0.882,0.6302367,Digit Data,40%,30,Unauthorized,flatten_1
0.915,0.883,0.6301986,Digit Data,40%,30,Unauthorized,flatten_1
0.915666667,0.883,0.6300237,Digit Data,40%,30,Unauthorized,flatten_1
0.915666667,0.885,0.6298853,Digit Data,40%,30,Unauthorized,flatten_1
0.917333333,0.885,0.62972105,Digit Data,40%,30,Unauthorized,flatten_1
0.917333333,0.886,0.6297152,Digit Data,40%,30,Unauthorized,flatten_1
0.917666667,0.886,0.62960535,Digit Data,40%,30,Unauthorized,flatten_1
0.917666667,0.888,0.6292689,Digit Data,40%,30,Unauthorized,flatten_1
0.918333333,0.888,0.62923896,Digit Data,40%,30,Unauthorized,flatten_1
0.918333333,0.89,0.62915206,Digit Data,40%,30,Unauthorized,flatten_1
0.918666667,0.89,0.6290585,Digit Data,40%,30,Unauthorized,flatten_1
0.918666667,0.896,0.6287403,Digit Data,40%,30,Unauthorized,flatten_1
0.92,0.896,0.62853986,Digit Data,40%,30,Unauthorized,flatten_1
0.92,0.897,0.62852025,Digit Data,40%,30,Unauthorized,flatten_1
0.921,0.897,0.6282598,Digit Data,40%,30,Unauthorized,flatten_1
0.921,0.9,0.62812704,Digit Data,40%,30,Unauthorized,flatten_1
0.921333333,0.9,0.6277623,Digit Data,40%,30,Unauthorized,flatten_1
0.921333333,0.901,0.62774515,Digit Data,40%,30,Unauthorized,flatten_1
0.922,0.901,0.627621,Digit Data,40%,30,Unauthorized,flatten_1
0.922,0.904,0.6273949,Digit Data,40%,30,Unauthorized,flatten_1
0.923,0.904,0.627233,Digit Data,40%,30,Unauthorized,flatten_1
0.923,0.905,0.6271422,Digit Data,40%,30,Unauthorized,flatten_1
0.923333333,0.905,0.6270349,Digit Data,40%,30,Unauthorized,flatten_1
0.923333333,0.907,0.62693685,Digit Data,40%,30,Unauthorized,flatten_1
0.923666667,0.907,0.62691,Digit Data,40%,30,Unauthorized,flatten_1
0.923666667,0.91,0.6265459,Digit Data,40%,30,Unauthorized,flatten_1
0.925333333,0.91,0.6262369,Digit Data,40%,30,Unauthorized,flatten_1
0.925333333,0.911,0.6260841,Digit Data,40%,30,Unauthorized,flatten_1
0.926666667,0.911,0.6258204,Digit Data,40%,30,Unauthorized,flatten_1
0.926666667,0.912,0.62548137,Digit Data,40%,30,Unauthorized,flatten_1
0.927333333,0.912,0.62535167,Digit Data,40%,30,Unauthorized,flatten_1
0.927333333,0.914,0.6252564,Digit Data,40%,30,Unauthorized,flatten_1
0.929333333,0.914,0.6249484,Digit Data,40%,30,Unauthorized,flatten_1
0.929333333,0.915,0.62493074,Digit Data,40%,30,Unauthorized,flatten_1
0.930666667,0.915,0.6247307,Digit Data,40%,30,Unauthorized,flatten_1
0.930666667,0.916,0.6247252,Digit Data,40%,30,Unauthorized,flatten_1
0.931333333,0.916,0.62470096,Digit Data,40%,30,Unauthorized,flatten_1
0.931333333,0.917,0.62467027,Digit Data,40%,30,Unauthorized,flatten_1
0.932,0.917,0.6246438,Digit Data,40%,30,Unauthorized,flatten_1
0.932,0.919,0.6245456,Digit Data,40%,30,Unauthorized,flatten_1
0.932333333,0.919,0.6245186,Digit Data,40%,30,Unauthorized,flatten_1
0.932333333,0.922,0.6241569,Digit Data,40%,30,Unauthorized,flatten_1
0.933,0.922,0.62405634,Digit Data,40%,30,Unauthorized,flatten_1
0.933,0.924,0.6239462,Digit Data,40%,30,Unauthorized,flatten_1
0.936333333,0.924,0.6230763,Digit Data,40%,30,Unauthorized,flatten_1
0.936333333,0.925,0.62298286,Digit Data,40%,30,Unauthorized,flatten_1
0.938333333,0.925,0.62238127,Digit Data,40%,30,Unauthorized,flatten_1
0.938333333,0.928,0.62230307,Digit Data,40%,30,Unauthorized,flatten_1
0.938666667,0.928,0.6222946,Digit Data,40%,30,Unauthorized,flatten_1
0.938666667,0.929,0.62224615,Digit Data,40%,30,Unauthorized,flatten_1
0.939,0.929,0.62212086,Digit Data,40%,30,Unauthorized,flatten_1
0.939,0.931,0.62193525,Digit Data,40%,30,Unauthorized,flatten_1
0.94,0.931,0.62179065,Digit Data,40%,30,Unauthorized,flatten_1
0.94,0.934,0.6216428,Digit Data,40%,30,Unauthorized,flatten_1
0.940333333,0.934,0.6215918,Digit Data,40%,30,Unauthorized,flatten_1
0.940333333,0.937,0.6214472,Digit Data,40%,30,Unauthorized,flatten_1
0.941666667,0.937,0.62122154,Digit Data,40%,30,Unauthorized,flatten_1
0.941666667,0.938,0.62119293,Digit Data,40%,30,Unauthorized,flatten_1
0.942,0.938,0.6211685,Digit Data,40%,30,Unauthorized,flatten_1
0.942,0.94,0.6211289,Digit Data,40%,30,Unauthorized,flatten_1
0.943333333,0.94,0.6209018,Digit Data,40%,30,Unauthorized,flatten_1
0.943333333,0.941,0.62087715,Digit Data,40%,30,Unauthorized,flatten_1
0.944,0.941,0.6205845,Digit Data,40%,30,Unauthorized,flatten_1
0.944,0.942,0.6204593,Digit Data,40%,30,Unauthorized,flatten_1
0.947333333,0.942,0.61948407,Digit Data,40%,30,Unauthorized,flatten_1
0.947333333,0.945,0.61937195,Digit Data,40%,30,Unauthorized,flatten_1
0.947666667,0.945,0.6192834,Digit Data,40%,30,Unauthorized,flatten_1
0.947666667,0.946,0.6192029,Digit Data,40%,30,Unauthorized,flatten_1
0.948666667,0.946,0.6190258,Digit Data,40%,30,Unauthorized,flatten_1
0.948666667,0.947,0.6187562,Digit Data,40%,30,Unauthorized,flatten_1
0.95,0.947,0.618634,Digit Data,40%,30,Unauthorized,flatten_1
0.95,0.95,0.61852556,Digit Data,40%,30,Unauthorized,flatten_1
0.952,0.95,0.6182177,Digit Data,40%,30,Unauthorized,flatten_1
0.952,0.953,0.6177613,Digit Data,40%,30,Unauthorized,flatten_1
0.953666667,0.953,0.61740637,Digit Data,40%,30,Unauthorized,flatten_1
0.953666667,0.954,0.6172472,Digit Data,40%,30,Unauthorized,flatten_1
0.954333333,0.954,0.6171869,Digit Data,40%,30,Unauthorized,flatten_1
0.954333333,0.955,0.6170589,Digit Data,40%,30,Unauthorized,flatten_1
0.954666667,0.955,0.61681783,Digit Data,40%,30,Unauthorized,flatten_1
0.954666667,0.956,0.6167512,Digit Data,40%,30,Unauthorized,flatten_1
0.955333333,0.956,0.6166301,Digit Data,40%,30,Unauthorized,flatten_1
0.955333333,0.957,0.6164434,Digit Data,40%,30,Unauthorized,flatten_1
0.955666667,0.957,0.6162584,Digit Data,40%,30,Unauthorized,flatten_1
0.955666667,0.958,0.61606497,Digit Data,40%,30,Unauthorized,flatten_1
0.957,0.958,0.61581135,Digit Data,40%,30,Unauthorized,flatten_1
0.957,0.959,0.6157814,Digit Data,40%,30,Unauthorized,flatten_1
0.958333333,0.959,0.6154691,Digit Data,40%,30,Unauthorized,flatten_1
0.958333333,0.96,0.61527896,Digit Data,40%,30,Unauthorized,flatten_1
0.959666667,0.96,0.61495996,Digit Data,40%,30,Unauthorized,flatten_1
0.959666667,0.961,0.61490005,Digit Data,40%,30,Unauthorized,flatten_1
0.96,0.961,0.61488724,Digit Data,40%,30,Unauthorized,flatten_1
0.96,0.963,0.61467326,Digit Data,40%,30,Unauthorized,flatten_1
0.961333333,0.963,0.6143956,Digit Data,40%,30,Unauthorized,flatten_1
0.961333333,0.964,0.6142786,Digit Data,40%,30,Unauthorized,flatten_1
0.961666667,0.964,0.6139275,Digit Data,40%,30,Unauthorized,flatten_1
0.961666667,0.965,0.6138446,Digit Data,40%,30,Unauthorized,flatten_1
0.962,0.965,0.61377144,Digit Data,40%,30,Unauthorized,flatten_1
0.962,0.966,0.6137536,Digit Data,40%,30,Unauthorized,flatten_1
0.963333333,0.966,0.61357725,Digit Data,40%,30,Unauthorized,flatten_1
0.963333333,0.967,0.6135498,Digit Data,40%,30,Unauthorized,flatten_1
0.964333333,0.967,0.6133288,Digit Data,40%,30,Unauthorized,flatten_1
0.964333333,0.968,0.61317927,Digit Data,40%,30,Unauthorized,flatten_1
0.964666667,0.968,0.6129589,Digit Data,40%,30,Unauthorized,flatten_1
0.964666667,0.97,0.61288244,Digit Data,40%,30,Unauthorized,flatten_1
0.965666667,0.97,0.61244,Digit Data,40%,30,Unauthorized,flatten_1
0.965666667,0.971,0.6122924,Digit Data,40%,30,Unauthorized,flatten_1
0.968666667,0.971,0.6104503,Digit Data,40%,30,Unauthorized,flatten_1
0.968666667,0.972,0.610098,Digit Data,40%,30,Unauthorized,flatten_1
0.969,0.972,0.6099816,Digit Data,40%,30,Unauthorized,flatten_1
0.969,0.973,0.60990167,Digit Data,40%,30,Unauthorized,flatten_1
0.969333333,0.973,0.60978436,Digit Data,40%,30,Unauthorized,flatten_1
0.969333333,0.974,0.60969496,Digit Data,40%,30,Unauthorized,flatten_1
0.969666667,0.974,0.60948575,Digit Data,40%,30,Unauthorized,flatten_1
0.969666667,0.975,0.60939676,Digit Data,40%,30,Unauthorized,flatten_1
0.970666667,0.975,0.60848653,Digit Data,40%,30,Unauthorized,flatten_1
0.970666667,0.976,0.6083986,Digit Data,40%,30,Unauthorized,flatten_1
0.972,0.976,0.60739034,Digit Data,40%,30,Unauthorized,flatten_1
0.972,0.977,0.60739017,Digit Data,40%,30,Unauthorized,flatten_1
0.972333333,0.977,0.60735834,Digit Data,40%,30,Unauthorized,flatten_1
0.972333333,0.979,0.6070659,Digit Data,40%,30,Unauthorized,flatten_1
0.974333333,0.979,0.6065899,Digit Data,40%,30,Unauthorized,flatten_1
0.974333333,0.981,0.6058778,Digit Data,40%,30,Unauthorized,flatten_1
0.975333333,0.981,0.605488,Digit Data,40%,30,Unauthorized,flatten_1
0.975333333,0.984,0.60424066,Digit Data,40%,30,Unauthorized,flatten_1
0.975666667,0.984,0.60412407,Digit Data,40%,30,Unauthorized,flatten_1
0.975666667,0.985,0.6032509,Digit Data,40%,30,Unauthorized,flatten_1
0.976333333,0.985,0.60277575,Digit Data,40%,30,Unauthorized,flatten_1
0.976333333,0.986,0.6025411,Digit Data,40%,30,Unauthorized,flatten_1
0.977666667,0.986,0.6013992,Digit Data,40%,30,Unauthorized,flatten_1
0.977666667,0.987,0.6011723,Digit Data,40%,30,Unauthorized,flatten_1
0.978666667,0.987,0.6007236,Digit Data,40%,30,Unauthorized,flatten_1
0.978666667,0.99,0.60008806,Digit Data,40%,30,Unauthorized,flatten_1
0.979,0.99,0.5999204,Digit Data,40%,30,Unauthorized,flatten_1
0.979,0.991,0.5998451,Digit Data,40%,30,Unauthorized,flatten_1
0.980666667,0.991,0.5979078,Digit Data,40%,30,Unauthorized,flatten_1
0.980666667,0.992,0.5976616,Digit Data,40%,30,Unauthorized,flatten_1
0.982333333,0.992,0.5954634,Digit Data,40%,30,Unauthorized,flatten_1
0.982333333,0.993,0.5953985,Digit Data,40%,30,Unauthorized,flatten_1
0.982666667,0.993,0.59526056,Digit Data,40%,30,Unauthorized,flatten_1
0.982666667,0.994,0.59502065,Digit Data,40%,30,Unauthorized,flatten_1
0.986666667,0.994,0.5904734,Digit Data,40%,30,Unauthorized,flatten_1
0.986666667,0.995,0.58999664,Digit Data,40%,30,Unauthorized,flatten_1
0.987,0.995,0.5897461,Digit Data,40%,30,Unauthorized,flatten_1
0.987,0.996,0.58932173,Digit Data,40%,30,Unauthorized,flatten_1
0.987333333,0.996,0.5891738,Digit Data,40%,30,Unauthorized,flatten_1
0.987333333,0.997,0.5877594,Digit Data,40%,30,Unauthorized,flatten_1
0.987666667,0.997,0.58691585,Digit Data,40%,30,Unauthorized,flatten_1
0.987666667,0.998,0.5864934,Digit Data,40%,30,Unauthorized,flatten_1
0.988,0.998,0.58596015,Digit Data,40%,30,Unauthorized,flatten_1
0.988,0.999,0.58505464,Digit Data,40%,30,Unauthorized,flatten_1
0.993333333,0.999,0.5754659,Digit Data,40%,30,Unauthorized,flatten_1
0.993333333,1,0.5752256,Digit Data,40%,30,Unauthorized,flatten_1
1,1,0.54635954,Digit Data,40%,30,Unauthorized,flatten_1
0,0,1.4536405,Digit Data,40%,30,Authorized,flatten_1
0,0.000333333,0.4536405,Digit Data,40%,30,Authorized,flatten_1
0,0.006666667,0.42484677,Digit Data,40%,30,Authorized,flatten_1
0.001,0.006666667,0.42477438,Digit Data,40%,30,Authorized,flatten_1
0.001,0.012,0.41504085,Digit Data,40%,30,Authorized,flatten_1
0.002,0.012,0.4149454,Digit Data,40%,30,Authorized,flatten_1
0.002,0.012333333,0.41403982,Digit Data,40%,30,Authorized,flatten_1
0.003,0.012333333,0.41350663,Digit Data,40%,30,Authorized,flatten_1
0.003,0.012666667,0.41308418,Digit Data,40%,30,Authorized,flatten_1
0.004,0.012666667,0.4122406,Digit Data,40%,30,Authorized,flatten_1
0.004,0.013,0.4108262,Digit Data,40%,30,Authorized,flatten_1
0.005,0.013,0.41067824,Digit Data,40%,30,Authorized,flatten_1
0.005,0.013333333,0.4102539,Digit Data,40%,30,Authorized,flatten_1
0.006,0.013333333,0.41000336,Digit Data,40%,30,Authorized,flatten_1
0.006,0.017333333,0.40565276,Digit Data,40%,30,Authorized,flatten_1
0.007,0.017333333,0.40497935,Digit Data,40%,30,Authorized,flatten_1
0.007,0.017666667,0.40473944,Digit Data,40%,30,Authorized,flatten_1
0.008,0.017666667,0.4046015,Digit Data,40%,30,Authorized,flatten_1
0.008,0.019333333,0.4031918,Digit Data,40%,30,Authorized,flatten_1
0.009,0.019333333,0.40233836,Digit Data,40%,30,Authorized,flatten_1
