Recall,Precision,Thresholds,Data,Train Size,Speaker Number,D-vector
0.8404907979999999,0.961403509,0.238118,Local Data,20&s2_30,5,conv5_block3_out
0.837423313,0.9612676059999999,0.23843288,Local Data,20&s2_30,5,conv5_block3_out
0.834355828,0.961130742,0.23966771,Local Data,20&s2_30,5,conv5_block3_out
0.834355828,0.9645390070000001,0.2400986,Local Data,20&s2_30,5,conv5_block3_out
0.8312883440000001,0.964412811,0.24116409,Local Data,20&s2_30,5,conv5_block3_out
0.8282208590000001,0.9642857140000001,0.24200439999999998,Local Data,20&s2_30,5,conv5_block3_out
0.8282208590000001,0.967741935,0.24296069,Local Data,20&s2_30,5,conv5_block3_out
0.8251533740000001,0.9676258990000001,0.24297494,Local Data,20&s2_30,5,conv5_block3_out
0.82208589,0.967509025,0.24377978,Local Data,20&s2_30,5,conv5_block3_out
0.819018405,0.9673913040000001,0.2439155,Local Data,20&s2_30,5,conv5_block3_out
0.81595092,0.967272727,0.24517220000000003,Local Data,20&s2_30,5,conv5_block3_out
0.8128834359999999,0.967153285,0.24521839999999998,Local Data,20&s2_30,5,conv5_block3_out
0.8098159509999999,0.9670329670000001,0.24551278,Local Data,20&s2_30,5,conv5_block3_out
0.8067484659999999,0.966911765,0.24559027,Local Data,20&s2_30,5,conv5_block3_out
0.803680982,0.966789668,0.24581528,Local Data,20&s2_30,5,conv5_block3_out
0.8006134970000001,0.966666667,0.24601817,Local Data,20&s2_30,5,conv5_block3_out
0.7975460120000001,0.966542751,0.24634755,Local Data,20&s2_30,5,conv5_block3_out
0.794478528,0.96641791,0.24670219999999998,Local Data,20&s2_30,5,conv5_block3_out
0.791411043,0.966292135,0.2475093,Local Data,20&s2_30,5,conv5_block3_out
0.788343558,0.9661654140000001,0.2478112,Local Data,20&s2_30,5,conv5_block3_out
0.788343558,0.9698113209999999,0.24815083,Local Data,20&s2_30,5,conv5_block3_out
0.7852760740000001,0.96969697,0.24831516,Local Data,20&s2_30,5,conv5_block3_out
0.782208589,0.969581749,0.24855024,Local Data,20&s2_30,5,conv5_block3_out
0.779141104,0.9694656490000001,0.24957258,Local Data,20&s2_30,5,conv5_block3_out
0.77607362,0.9693486590000001,0.24977124,Local Data,20&s2_30,5,conv5_block3_out
0.773006135,0.969230769,0.24991238,Local Data,20&s2_30,5,conv5_block3_out
0.76993865,0.9691119690000001,0.2500031,Local Data,20&s2_30,5,conv5_block3_out
0.7668711659999999,0.968992248,0.25024515,Local Data,20&s2_30,5,conv5_block3_out
0.763803681,0.968871595,0.250413,Local Data,20&s2_30,5,conv5_block3_out
0.760736196,0.96875,0.25064623,Local Data,20&s2_30,5,conv5_block3_out
0.7576687120000001,0.9686274509999999,0.25192207,Local Data,20&s2_30,5,conv5_block3_out
0.754601227,0.968503937,0.25226063,Local Data,20&s2_30,5,conv5_block3_out
0.751533742,0.968379447,0.25226527,Local Data,20&s2_30,5,conv5_block3_out
0.748466258,0.968253968,0.2525679,Local Data,20&s2_30,5,conv5_block3_out
0.748466258,0.972111554,0.25290799999999997,Local Data,20&s2_30,5,conv5_block3_out
0.745398773,0.972,0.2531467,Local Data,20&s2_30,5,conv5_block3_out
0.7423312879999999,0.97188755,0.25370687,Local Data,20&s2_30,5,conv5_block3_out
0.739263804,0.9717741940000001,0.25392175,Local Data,20&s2_30,5,conv5_block3_out
0.736196319,0.971659919,0.25418013,Local Data,20&s2_30,5,conv5_block3_out
0.7331288340000001,0.971544715,0.25471616,Local Data,20&s2_30,5,conv5_block3_out
0.7331288340000001,0.9755102040000001,0.25508547,Local Data,20&s2_30,5,conv5_block3_out
0.7331288340000001,0.979508197,0.25522786,Local Data,20&s2_30,5,conv5_block3_out
0.73006135,0.9794238679999999,0.25543964,Local Data,20&s2_30,5,conv5_block3_out
0.726993865,0.979338843,0.25603414,Local Data,20&s2_30,5,conv5_block3_out
0.72392638,0.979253112,0.25672436,Local Data,20&s2_30,5,conv5_block3_out
0.720858896,0.979166667,0.25696993,Local Data,20&s2_30,5,conv5_block3_out
0.717791411,0.9790794979999999,0.25737822,Local Data,20&s2_30,5,conv5_block3_out
0.7147239259999999,0.978991597,0.257747,Local Data,20&s2_30,5,conv5_block3_out
0.711656442,0.978902954,0.25794685,Local Data,20&s2_30,5,conv5_block3_out
0.711656442,0.983050847,0.25863254,Local Data,20&s2_30,5,conv5_block3_out
0.708588957,0.982978723,0.25876153,Local Data,20&s2_30,5,conv5_block3_out
0.705521472,0.982905983,0.25886703,Local Data,20&s2_30,5,conv5_block3_out
0.7024539879999999,0.982832618,0.25889403,Local Data,20&s2_30,5,conv5_block3_out
0.6993865029999999,0.9827586209999999,0.25904864,Local Data,20&s2_30,5,conv5_block3_out
0.696319018,0.9826839829999999,0.25918096,Local Data,20&s2_30,5,conv5_block3_out
0.6932515340000001,0.9826086959999999,0.25927967,Local Data,20&s2_30,5,conv5_block3_out
0.6901840490000001,0.9825327509999999,0.2606755,Local Data,20&s2_30,5,conv5_block3_out
0.6871165640000001,0.98245614,0.26172167,Local Data,20&s2_30,5,conv5_block3_out
0.68404908,0.982378855,0.26185608,Local Data,20&s2_30,5,conv5_block3_out
0.680981595,0.982300885,0.2620681,Local Data,20&s2_30,5,conv5_block3_out
0.67791411,0.982222222,0.26365864,Local Data,20&s2_30,5,conv5_block3_out
0.6748466259999999,0.982142857,0.26367759999999996,Local Data,20&s2_30,5,conv5_block3_out
0.6717791409999999,0.98206278,0.26489908,Local Data,20&s2_30,5,conv5_block3_out
0.668711656,0.981981982,0.26538134,Local Data,20&s2_30,5,conv5_block3_out
0.665644172,0.981900452,0.26658243,Local Data,20&s2_30,5,conv5_block3_out
0.662576687,0.981818182,0.26662296,Local Data,20&s2_30,5,conv5_block3_out
0.6595092020000001,0.98173516,0.26670665,Local Data,20&s2_30,5,conv5_block3_out
0.656441718,0.981651376,0.26681495,Local Data,20&s2_30,5,conv5_block3_out
0.653374233,0.98156682,0.26700997,Local Data,20&s2_30,5,conv5_block3_out
0.653374233,0.9861111109999999,0.26726859999999997,Local Data,20&s2_30,5,conv5_block3_out
0.650306748,0.986046512,0.2680002,Local Data,20&s2_30,5,conv5_block3_out
0.647239264,0.985981308,0.26800752,Local Data,20&s2_30,5,conv5_block3_out
0.644171779,0.9859154929999999,0.26889944,Local Data,20&s2_30,5,conv5_block3_out
0.641104294,0.985849057,0.26951075,Local Data,20&s2_30,5,conv5_block3_out
0.63803681,0.985781991,0.27000874,Local Data,20&s2_30,5,conv5_block3_out
0.634969325,0.985714286,0.27026814,Local Data,20&s2_30,5,conv5_block3_out
0.63190184,0.9856459329999999,0.27040708,Local Data,20&s2_30,5,conv5_block3_out
0.628834356,0.985576923,0.27107018,Local Data,20&s2_30,5,conv5_block3_out
0.6257668710000001,0.985507246,0.27165818,Local Data,20&s2_30,5,conv5_block3_out
0.6257668710000001,0.9902912620000001,0.2718137,Local Data,20&s2_30,5,conv5_block3_out
0.622699387,0.990243902,0.2719475,Local Data,20&s2_30,5,conv5_block3_out
0.6196319020000001,0.990196078,0.27255809999999997,Local Data,20&s2_30,5,conv5_block3_out
0.616564417,0.990147783,0.27290666,Local Data,20&s2_30,5,conv5_block3_out
0.613496933,0.99009901,0.2738703,Local Data,20&s2_30,5,conv5_block3_out
0.610429448,0.9900497509999999,0.27471566,Local Data,20&s2_30,5,conv5_block3_out
0.607361963,0.99,0.27491188,Local Data,20&s2_30,5,conv5_block3_out
0.607361963,0.9949748740000001,0.27705318,Local Data,20&s2_30,5,conv5_block3_out
0.604294479,0.994949495,0.27706729999999996,Local Data,20&s2_30,5,conv5_block3_out
0.601226994,0.9949238579999999,0.27710897,Local Data,20&s2_30,5,conv5_block3_out
0.598159509,0.9948979590000001,0.27740222,Local Data,20&s2_30,5,conv5_block3_out
0.595092025,0.994871795,0.27741975,Local Data,20&s2_30,5,conv5_block3_out
0.59202454,0.994845361,0.27771872,Local Data,20&s2_30,5,conv5_block3_out
0.588957055,0.9948186529999999,0.27838713,Local Data,20&s2_30,5,conv5_block3_out
0.585889571,0.994791667,0.27839732,Local Data,20&s2_30,5,conv5_block3_out
0.582822086,0.9947643979999999,0.278462,Local Data,20&s2_30,5,conv5_block3_out
0.579754601,0.994736842,0.27860212,Local Data,20&s2_30,5,conv5_block3_out
0.5766871170000001,0.994708995,0.27923596,Local Data,20&s2_30,5,conv5_block3_out
0.573619632,0.9946808509999999,0.28002703,Local Data,20&s2_30,5,conv5_block3_out
0.570552147,0.9946524059999999,0.28038406,Local Data,20&s2_30,5,conv5_block3_out
0.567484663,0.9946236559999999,0.281875,Local Data,20&s2_30,5,conv5_block3_out
