Recall,Precision,Thresholds,Data,Train Size,Speaker Number,D-vector
0.11199999999999999,0.875,0.91033506,Digit Data,40%,5,conv5_block3_out
0.11,0.873015873015873,0.9105752,Digit Data,40%,5,conv5_block3_out
0.10800000000000001,0.8709677419354839,0.9106818000000001,Digit Data,40%,5,conv5_block3_out
0.106,0.8688524590163934,0.9108409,Digit Data,40%,5,conv5_block3_out
0.10400000000000001,0.8666666666666667,0.9108642,Digit Data,40%,5,conv5_block3_out
0.102,0.8644067796610171,0.91090065,Digit Data,40%,5,conv5_block3_out
0.1,0.8620689655172413,0.9110103999999999,Digit Data,40%,5,conv5_block3_out
0.098,0.8596491228070176,0.9113406999999999,Digit Data,40%,5,conv5_block3_out
0.096,0.8571428571428571,0.9114095,Digit Data,40%,5,conv5_block3_out
0.094,0.8545454545454545,0.91149217,Digit Data,40%,5,conv5_block3_out
0.092,0.8518518518518519,0.9115634,Digit Data,40%,5,conv5_block3_out
0.09,0.8490566037735849,0.9117958,Digit Data,40%,5,conv5_block3_out
0.08800000000000001,0.8461538461538461,0.91235363,Digit Data,40%,5,conv5_block3_out
0.086,0.8431372549019608,0.9123825999999999,Digit Data,40%,5,conv5_block3_out
0.084,0.84,0.912636,Digit Data,40%,5,conv5_block3_out
0.08199999999999999,0.8367346938775511,0.9126985000000001,Digit Data,40%,5,conv5_block3_out
0.08,0.8333333333333334,0.9130627,Digit Data,40%,5,conv5_block3_out
0.08,0.851063829787234,0.9131419,Digit Data,40%,5,conv5_block3_out
0.078,0.8478260869565217,0.9131825000000001,Digit Data,40%,5,conv5_block3_out
0.076,0.8444444444444444,0.91355246,Digit Data,40%,5,conv5_block3_out
0.07400000000000001,0.8409090909090909,0.9135953000000001,Digit Data,40%,5,conv5_block3_out
0.07400000000000001,0.8604651162790697,0.91362154,Digit Data,40%,5,conv5_block3_out
0.07200000000000001,0.8571428571428571,0.9138493000000001,Digit Data,40%,5,conv5_block3_out
0.07,0.8536585365853658,0.9144574000000001,Digit Data,40%,5,conv5_block3_out
0.068,0.85,0.91469693,Digit Data,40%,5,conv5_block3_out
0.068,0.8717948717948718,0.9152915999999999,Digit Data,40%,5,conv5_block3_out
0.066,0.8684210526315791,0.9153648000000001,Digit Data,40%,5,conv5_block3_out
0.064,0.8648648648648649,0.9154494000000001,Digit Data,40%,5,conv5_block3_out
0.062,0.8611111111111112,0.9155861999999999,Digit Data,40%,5,conv5_block3_out
0.06,0.8571428571428571,0.9158335999999999,Digit Data,40%,5,conv5_block3_out
0.057999999999999996,0.8529411764705882,0.9158866,Digit Data,40%,5,conv5_block3_out
0.057999999999999996,0.8787878787878788,0.9161534,Digit Data,40%,5,conv5_block3_out
0.055999999999999994,0.875,0.9161799999999999,Digit Data,40%,5,conv5_block3_out
0.054000000000000006,0.8709677419354839,0.9162100000000001,Digit Data,40%,5,conv5_block3_out
0.052000000000000005,0.8666666666666667,0.9163501000000001,Digit Data,40%,5,conv5_block3_out
0.05,0.8620689655172413,0.91635287,Digit Data,40%,5,conv5_block3_out
0.048,0.8571428571428571,0.9166350000000001,Digit Data,40%,5,conv5_block3_out
0.046,0.8518518518518519,0.91681767,Digit Data,40%,5,conv5_block3_out
0.044000000000000004,0.8461538461538461,0.91706073,Digit Data,40%,5,conv5_block3_out
0.042,0.84,0.9171187,Digit Data,40%,5,conv5_block3_out
0.04,0.8333333333333334,0.9175065,Digit Data,40%,5,conv5_block3_out
0.038,0.8260869565217391,0.9178139999999999,Digit Data,40%,5,conv5_block3_out
0.036000000000000004,0.8181818181818182,0.91789556,Digit Data,40%,5,conv5_block3_out
0.036000000000000004,0.8571428571428571,0.91803926,Digit Data,40%,5,conv5_block3_out
0.034,0.85,0.91806334,Digit Data,40%,5,conv5_block3_out
0.032,0.8421052631578947,0.91828996,Digit Data,40%,5,conv5_block3_out
0.03,0.8333333333333334,0.9191363000000001,Digit Data,40%,5,conv5_block3_out
0.03,0.8823529411764706,0.91961426,Digit Data,40%,5,conv5_block3_out
0.027999999999999997,0.875,0.9197184000000002,Digit Data,40%,5,conv5_block3_out
0.026000000000000002,0.8666666666666667,0.9199676999999999,Digit Data,40%,5,conv5_block3_out
0.026000000000000002,0.9285714285714286,0.9200017,Digit Data,40%,5,conv5_block3_out
0.024,0.9230769230769232,0.92019427,Digit Data,40%,5,conv5_block3_out
0.022000000000000002,0.9166666666666666,0.9202136000000001,Digit Data,40%,5,conv5_block3_out
0.02,0.9090909090909092,0.92050815,Digit Data,40%,5,conv5_block3_out
0.02,1.0,0.9212383,Digit Data,40%,5,conv5_block3_out
0.018000000000000002,1.0,0.9213402,Digit Data,40%,5,conv5_block3_out
0.016,1.0,0.9217426,Digit Data,40%,5,conv5_block3_out
0.013999999999999999,1.0,0.9223838,Digit Data,40%,5,conv5_block3_out
0.012,1.0,0.9223855,Digit Data,40%,5,conv5_block3_out
0.01,1.0,0.9224916999999999,Digit Data,40%,5,conv5_block3_out
0.008,1.0,0.9231431999999999,Digit Data,40%,5,conv5_block3_out
0.006,1.0,0.9246312,Digit Data,40%,5,conv5_block3_out
0.004,1.0,0.92559826,Digit Data,40%,5,conv5_block3_out
0.002,1.0,0.92583233,Digit Data,40%,5,conv5_block3_out
0.0,1.0,,Digit Data,40%,5,conv5_block3_out
1.0,0.33467202141900937,0.9020629,Digit Data,40%,5,fc1_2
0.998,0.3342263898191561,0.90222096,Digit Data,40%,5,fc1_2
0.996,0.33378016085790885,0.9023833,Digit Data,40%,5,fc1_2
0.996,0.33400402414486924,0.90253645,Digit Data,40%,5,fc1_2
0.996,0.3342281879194631,0.90304697,Digit Data,40%,5,fc1_2
0.996,0.33445265278710545,0.9035108,Digit Data,40%,5,fc1_2
0.996,0.3346774193548387,0.9035367,Digit Data,40%,5,fc1_2
0.994,0.33422999327505043,0.9035923,Digit Data,40%,5,fc1_2
0.994,0.3344549125168237,0.90380996,Digit Data,40%,5,fc1_2
0.994,0.3346801346801347,0.9040886,Digit Data,40%,5,fc1_2
0.994,0.3349056603773585,0.9041405,Digit Data,40%,5,fc1_2
0.994,0.3351314902225219,0.90425223,Digit Data,40%,5,fc1_2
0.994,0.33535762483130904,0.9045752,Digit Data,40%,5,fc1_2
0.994,0.33558406482106684,0.90461516,Digit Data,40%,5,fc1_2
0.992,0.33513513513513515,0.9047201,Digit Data,40%,5,fc1_2
0.992,0.33536173089925625,0.90474,Digit Data,40%,5,fc1_2
0.99,0.3349120433017591,0.9047723,Digit Data,40%,5,fc1_2
0.99,0.33513879485443465,0.90483123,Digit Data,40%,5,fc1_2
0.99,0.3353658536585366,0.9048409,Digit Data,40%,5,fc1_2
0.99,0.33559322033898303,0.9048424,Digit Data,40%,5,fc1_2
0.988,0.33514246947082765,0.90487313,Digit Data,40%,5,fc1_2
0.988,0.3353699932111337,0.9050212,Digit Data,40%,5,fc1_2
0.986,0.3349184782608696,0.90507984,Digit Data,40%,5,fc1_2
0.986,0.3351461590754589,0.90509117,Digit Data,40%,5,fc1_2
0.986,0.33537414965986395,0.9052434,Digit Data,40%,5,fc1_2
0.984,0.3349217154526889,0.9053937,Digit Data,40%,5,fc1_2
0.984,0.33514986376021805,0.90543985,Digit Data,40%,5,fc1_2
0.982,0.3346966598500341,0.9054862,Digit Data,40%,5,fc1_2
0.982,0.3349249658935881,0.9056252,Digit Data,40%,5,fc1_2
0.98,0.3344709897610921,0.9056569,Digit Data,40%,5,fc1_2
0.978,0.33401639344262296,0.9057144,Digit Data,40%,5,fc1_2
0.978,0.3342447026657553,0.90574294,Digit Data,40%,5,fc1_2
0.976,0.3337893296853625,0.90594375,Digit Data,40%,5,fc1_2
0.976,0.33401779603011633,0.9060018,Digit Data,40%,5,fc1_2
0.974,0.33356164383561643,0.9060746,Digit Data,40%,5,fc1_2
0.974,0.33379026730637423,0.90609884,Digit Data,40%,5,fc1_2
0.972,0.3333333333333333,0.9061399,Digit Data,40%,5,fc1_2
0.972,0.3335621139327385,0.9063633,Digit Data,40%,5,fc1_2
0.972,0.3337912087912088,0.9063791,Digit Data,40%,5,fc1_2
0.972,0.3340206185567009,0.9064126,Digit Data,40%,5,fc1_2
0.972,0.3342503438789546,0.90647095,Digit Data,40%,5,fc1_2
0.972,0.3344803854094976,0.9065391,Digit Data,40%,5,fc1_2
0.972,0.3347107438016529,0.9065479,Digit Data,40%,5,fc1_2
0.97,0.33425223983459684,0.9065763,Digit Data,40%,5,fc1_2
0.968,0.33379310344827584,0.90664834,Digit Data,40%,5,fc1_2
0.968,0.33402346445824704,0.9067211,Digit Data,40%,5,fc1_2
0.966,0.3335635359116022,0.90673614,Digit Data,40%,5,fc1_2
0.966,0.3337940566689703,0.90675414,Digit Data,40%,5,fc1_2
0.966,0.3340248962655601,0.90695816,Digit Data,40%,5,fc1_2
0.966,0.3342560553633218,0.9069673,Digit Data,40%,5,fc1_2
0.966,0.3344875346260388,0.9069712,Digit Data,40%,5,fc1_2
0.966,0.33471933471933474,0.9070309,Digit Data,40%,5,fc1_2
0.966,0.33495145631067963,0.9072163,Digit Data,40%,5,fc1_2
0.966,0.33518390006939625,0.90722156,Digit Data,40%,5,fc1_2
0.966,0.33541666666666664,0.9072906,Digit Data,40%,5,fc1_2
0.966,0.3356497567755385,0.9073445,Digit Data,40%,5,fc1_2
0.964,0.33518776077885953,0.9073521,Digit Data,40%,5,fc1_2
0.964,0.3354210160055672,0.9074037,Digit Data,40%,5,fc1_2
0.964,0.3356545961002785,0.9074134,Digit Data,40%,5,fc1_2
0.962,0.335191637630662,0.9075902,Digit Data,40%,5,fc1_2
0.962,0.3354253835425384,0.9076767,Digit Data,40%,5,fc1_2
0.96,0.3349616189811584,0.907842,Digit Data,40%,5,fc1_2
0.958,0.3344972067039106,0.90788525,Digit Data,40%,5,fc1_2
0.958,0.33473095737246683,0.90792453,Digit Data,40%,5,fc1_2
0.958,0.334965034965035,0.9079912,Digit Data,40%,5,fc1_2
0.958,0.3351994401679496,0.90806174,Digit Data,40%,5,fc1_2
0.958,0.33543417366946776,0.90808874,Digit Data,40%,5,fc1_2
0.956,0.33496846531184304,0.90824735,Digit Data,40%,5,fc1_2
0.956,0.33520336605890605,0.9082501,Digit Data,40%,5,fc1_2
0.956,0.3354385964912281,0.9082631,Digit Data,40%,5,fc1_2
0.954,0.33497191011235955,0.9082717,Digit Data,40%,5,fc1_2
0.954,0.3352073085031623,0.9084873,Digit Data,40%,5,fc1_2
0.954,0.3354430379746836,0.908551,Digit Data,40%,5,fc1_2
0.954,0.3356790992258973,0.9086045,Digit Data,40%,5,fc1_2
0.954,0.3359154929577465,0.90861726,Digit Data,40%,5,fc1_2
0.952,0.3354474982381959,0.9086623,Digit Data,40%,5,fc1_2
0.952,0.33568406205923834,0.9086939,Digit Data,40%,5,fc1_2
0.952,0.3359209597741708,0.9088528,Digit Data,40%,5,fc1_2
0.952,0.3361581920903955,0.9088681,Digit Data,40%,5,fc1_2
0.952,0.3363957597173145,0.9088961,Digit Data,40%,5,fc1_2
0.952,0.33663366336633666,0.9089719,Digit Data,40%,5,fc1_2
0.95,0.3361641896673744,0.9090126,Digit Data,40%,5,fc1_2
0.95,0.3364022662889519,0.9090597,Digit Data,40%,5,fc1_2
0.95,0.3366406803685329,0.9090891,Digit Data,40%,5,fc1_2
0.95,0.33687943262411346,0.9091445,Digit Data,40%,5,fc1_2
0.95,0.3371185237757275,0.909285,Digit Data,40%,5,fc1_2
0.948,0.3366477272727273,0.90929997,Digit Data,40%,5,fc1_2
0.948,0.3368869936034115,0.9094299,Digit Data,40%,5,fc1_2
0.946,0.3364153627311522,0.90945435,Digit Data,40%,5,fc1_2
0.944,0.33594306049822065,0.9095695,Digit Data,40%,5,fc1_2
0.944,0.33618233618233617,0.9095729,Digit Data,40%,5,fc1_2
0.944,0.33642195295794725,0.9096236,Digit Data,40%,5,fc1_2
0.944,0.33666191155492153,0.90972716,Digit Data,40%,5,fc1_2
0.944,0.3369022127052106,0.9097311,Digit Data,40%,5,fc1_2
0.944,0.33714285714285713,0.90995157,Digit Data,40%,5,fc1_2
0.942,0.33666904932094355,0.90998995,Digit Data,40%,5,fc1_2
0.94,0.3361945636623748,0.91003084,Digit Data,40%,5,fc1_2
0.94,0.3364352183249821,0.91004,Digit Data,40%,5,fc1_2
0.94,0.33667621776504303,0.91007924,Digit Data,40%,5,fc1_2
0.938,0.33620071684587816,0.9100807,Digit Data,40%,5,fc1_2
0.938,0.336441893830703,0.91009593,Digit Data,40%,5,fc1_2
0.936,0.33596554199569273,0.9102701,Digit Data,40%,5,fc1_2
0.936,0.3362068965517241,0.9102898,Digit Data,40%,5,fc1_2
0.936,0.3364485981308411,0.9103561,Digit Data,40%,5,fc1_2
0.934,0.3359712230215827,0.9104726,Digit Data,40%,5,fc1_2
0.932,0.3354931605471562,0.9105606,Digit Data,40%,5,fc1_2
0.932,0.3357348703170029,0.91060674,Digit Data,40%,5,fc1_2
0.932,0.3359769286229272,0.9106162,Digit Data,40%,5,fc1_2
0.932,0.3362193362193362,0.9106318,Digit Data,40%,5,fc1_2
0.93,0.3357400722021661,0.91065335,Digit Data,40%,5,fc1_2
0.928,0.3352601156069364,0.91068375,Digit Data,40%,5,fc1_2
0.928,0.3355025307302965,0.91072476,Digit Data,40%,5,fc1_2
0.928,0.3357452966714906,0.9107345,Digit Data,40%,5,fc1_2
0.928,0.33598841419261405,0.91080856,Digit Data,40%,5,fc1_2
0.928,0.336231884057971,0.91089493,Digit Data,40%,5,fc1_2
0.928,0.3364757070340827,0.91094947,Digit Data,40%,5,fc1_2
0.928,0.3367198838896952,0.91096973,Digit Data,40%,5,fc1_2
0.926,0.33623819898329704,0.91128504,Digit Data,40%,5,fc1_2
0.926,0.3364825581395349,0.91129386,Digit Data,40%,5,fc1_2
0.926,0.3367272727272727,0.91142523,Digit Data,40%,5,fc1_2
0.926,0.3369723435225619,0.9114415,Digit Data,40%,5,fc1_2
0.924,0.33648943918426805,0.9114497,Digit Data,40%,5,fc1_2
0.922,0.3360058309037901,0.91147095,Digit Data,40%,5,fc1_2
0.922,0.3362509117432531,0.91150725,Digit Data,40%,5,fc1_2
0.92,0.3357664233576642,0.91153157,Digit Data,40%,5,fc1_2
0.92,0.3360116873630387,0.91153854,Digit Data,40%,5,fc1_2
0.92,0.3362573099415205,0.9115648,Digit Data,40%,5,fc1_2
0.92,0.33650329188002925,0.9116912,Digit Data,40%,5,fc1_2
0.918,0.33601756954612005,0.9117206,Digit Data,40%,5,fc1_2
0.918,0.3362637362637363,0.9117964,Digit Data,40%,5,fc1_2
0.916,0.3357771260997067,0.9118956,Digit Data,40%,5,fc1_2
0.914,0.3352898019075569,0.9119268,Digit Data,40%,5,fc1_2
0.914,0.3355359765051395,0.9119647,Digit Data,40%,5,fc1_2
0.914,0.3357825128581925,0.9120033,Digit Data,40%,5,fc1_2
0.914,0.3360294117647059,0.9121007,Digit Data,40%,5,fc1_2
0.914,0.3362766740250184,0.91213083,Digit Data,40%,5,fc1_2
0.914,0.33652430044182624,0.91213834,Digit Data,40%,5,fc1_2
0.914,0.3367722918201916,0.91227216,Digit Data,40%,5,fc1_2
0.912,0.33628318584070804,0.9123081,Digit Data,40%,5,fc1_2
0.91,0.3357933579335793,0.91231817,Digit Data,40%,5,fc1_2
0.91,0.3360413589364845,0.9123738,Digit Data,40%,5,fc1_2
0.908,0.3355506282335551,0.9123756,Digit Data,40%,5,fc1_2
0.906,0.33505917159763315,0.9123907,Digit Data,40%,5,fc1_2
0.904,0.3345669874167284,0.91246617,Digit Data,40%,5,fc1_2
0.904,0.3348148148148148,0.912557,Digit Data,40%,5,fc1_2
0.904,0.335063009636768,0.91256994,Digit Data,40%,5,fc1_2
0.904,0.3353115727002967,0.91265786,Digit Data,40%,5,fc1_2
0.902,0.3348181143281366,0.91276306,Digit Data,40%,5,fc1_2
0.902,0.3350668647845468,0.9127784,Digit Data,40%,5,fc1_2
0.9,0.3345724907063197,0.91285527,Digit Data,40%,5,fc1_2
0.9,0.3348214285714285,0.9129,Digit Data,40%,5,fc1_2
0.898,0.3343261355174981,0.9129504,Digit Data,40%,5,fc1_2
0.898,0.334575260804769,0.91300106,Digit Data,40%,5,fc1_2
0.898,0.3348247576435496,0.91308117,Digit Data,40%,5,fc1_2
0.8959999999999999,0.33432835820895523,0.9131139,Digit Data,40%,5,fc1_2
0.8959999999999999,0.3345780433159074,0.9131819,Digit Data,40%,5,fc1_2
0.8959999999999999,0.33482810164424515,0.913198,Digit Data,40%,5,fc1_2
0.894,0.3343305908750935,0.91328394,Digit Data,40%,5,fc1_2
0.894,0.3345808383233533,0.9133161,Digit Data,40%,5,fc1_2
0.892,0.3340823970037453,0.9133295,Digit Data,40%,5,fc1_2
0.892,0.3343328335832084,0.9133575,Digit Data,40%,5,fc1_2
0.892,0.3345836459114779,0.9133717,Digit Data,40%,5,fc1_2
0.892,0.33483483483483484,0.9133897,Digit Data,40%,5,fc1_2
0.89,0.3343350864012021,0.9134177,Digit Data,40%,5,fc1_2
0.89,0.33458646616541354,0.9134275,Digit Data,40%,5,fc1_2
0.89,0.33483822422874343,0.9134989,Digit Data,40%,5,fc1_2
0.89,0.33509036144578314,0.9136009,Digit Data,40%,5,fc1_2
0.89,0.33534287867370005,0.9136689,Digit Data,40%,5,fc1_2
0.89,0.3355957767722473,0.91369677,Digit Data,40%,5,fc1_2
0.89,0.3358490566037736,0.91375446,Digit Data,40%,5,fc1_2
0.89,0.33610271903323263,0.9137699,Digit Data,40%,5,fc1_2
0.888,0.3356009070294785,0.9138092,Digit Data,40%,5,fc1_2
0.8859999999999999,0.3350983358547655,0.9138129,Digit Data,40%,5,fc1_2
0.8859999999999999,0.33535200605601817,0.9139216999999998,Digit Data,40%,5,fc1_2
0.8859999999999999,0.33560606060606063,0.9141747,Digit Data,40%,5,fc1_2
0.8859999999999999,0.33586050037907506,0.9142931,Digit Data,40%,5,fc1_2
0.8859999999999999,0.33611532625189683,0.91454923,Digit Data,40%,5,fc1_2
0.884,0.33561123766135154,0.9145601,Digit Data,40%,5,fc1_2
0.884,0.3358662613981763,0.91462004,Digit Data,40%,5,fc1_2
0.884,0.3361216730038023,0.9146595,Digit Data,40%,5,fc1_2
0.884,0.3363774733637747,0.9146624,Digit Data,40%,5,fc1_2
0.882,0.3358720487433359,0.9147483,Digit Data,40%,5,fc1_2
0.88,0.3353658536585366,0.9148005,Digit Data,40%,5,fc1_2
0.88,0.3356216628527841,0.914837,Digit Data,40%,5,fc1_2
0.88,0.33587786259541985,0.9148586,Digit Data,40%,5,fc1_2
0.88,0.33613445378151263,0.9151096,Digit Data,40%,5,fc1_2
0.88,0.3363914373088685,0.9151491,Digit Data,40%,5,fc1_2
0.88,0.3366488140780413,0.91515476,Digit Data,40%,5,fc1_2
0.88,0.33690658499234305,0.91517735,Digit Data,40%,5,fc1_2
0.878,0.3363984674329502,0.9152484,Digit Data,40%,5,fc1_2
0.878,0.3366564417177914,0.9152774,Digit Data,40%,5,fc1_2
0.878,0.33691481197237144,0.9153209,Digit Data,40%,5,fc1_2
0.878,0.337173579109063,0.9154031,Digit Data,40%,5,fc1_2
0.8759999999999999,0.3366641045349731,0.9154397,Digit Data,40%,5,fc1_2
0.8740000000000001,0.3361538461538461,0.9154873,Digit Data,40%,5,fc1_2
0.8740000000000001,0.3364126250962279,0.9155091,Digit Data,40%,5,fc1_2
0.8740000000000001,0.3366718027734977,0.9155634,Digit Data,40%,5,fc1_2
0.8740000000000001,0.3369313801079414,0.91559136,Digit Data,40%,5,fc1_2
0.8740000000000001,0.33719135802469136,0.9155936,Digit Data,40%,5,fc1_2
0.872,0.3366795366795367,0.91568244,Digit Data,40%,5,fc1_2
0.87,0.3361669242658423,0.9157119,Digit Data,40%,5,fc1_2
0.87,0.33642691415313225,0.91574746,Digit Data,40%,5,fc1_2
0.868,0.33591331269349844,0.9159445,Digit Data,40%,5,fc1_2
0.868,0.3361735089078234,0.91607356,Digit Data,40%,5,fc1_2
0.866,0.3356589147286821,0.9161264,Digit Data,40%,5,fc1_2
0.866,0.3359193173002327,0.91616774,Digit Data,40%,5,fc1_2
0.866,0.3361801242236025,0.916227,Digit Data,40%,5,fc1_2
0.866,0.33644133644133645,0.9162355,Digit Data,40%,5,fc1_2
0.866,0.3367029548989113,0.9162569,Digit Data,40%,5,fc1_2
0.8640000000000001,0.3361867704280156,0.91633224,Digit Data,40%,5,fc1_2
0.862,0.3356697819314642,0.9163492,Digit Data,40%,5,fc1_2
0.862,0.3359314107560405,0.91635424,Digit Data,40%,5,fc1_2
0.862,0.3361934477379095,0.91641295,Digit Data,40%,5,fc1_2
0.862,0.336455893832943,0.91645,Digit Data,40%,5,fc1_2
0.86,0.3359375,0.916482,Digit Data,40%,5,fc1_2
0.86,0.33620015637216577,0.91654813,Digit Data,40%,5,fc1_2
0.86,0.3364632237871675,0.9165535,Digit Data,40%,5,fc1_2
0.858,0.3359436178543461,0.9166374,Digit Data,40%,5,fc1_2
0.858,0.3362068965517241,0.9166942,Digit Data,40%,5,fc1_2
0.858,0.3364705882352941,0.9167577,Digit Data,40%,5,fc1_2
0.856,0.3359497645211931,0.9167783000000002,Digit Data,40%,5,fc1_2
0.856,0.3362136684996072,0.9167918,Digit Data,40%,5,fc1_2
0.856,0.33647798742138363,0.9169334,Digit Data,40%,5,fc1_2
0.856,0.3367427222659323,0.91695356,Digit Data,40%,5,fc1_2
0.8540000000000001,0.3362204724409449,0.91696334,Digit Data,40%,5,fc1_2
0.8540000000000001,0.33648542159180456,0.9169785,Digit Data,40%,5,fc1_2
0.8540000000000001,0.33675078864353314,0.91699195,Digit Data,40%,5,fc1_2
0.8540000000000001,0.3370165745856354,0.91700137,Digit Data,40%,5,fc1_2
0.852,0.33649289099526064,0.9170671,Digit Data,40%,5,fc1_2
0.852,0.3367588932806324,0.9171003,Digit Data,40%,5,fc1_2
0.852,0.3370253164556962,0.9171804,Digit Data,40%,5,fc1_2
0.85,0.33650039588281866,0.917218,Digit Data,40%,5,fc1_2
0.85,0.3367670364500792,0.91727215,Digit Data,40%,5,fc1_2
0.85,0.3370340999206979,0.91738355,Digit Data,40%,5,fc1_2
0.85,0.3373015873015873,0.91738737,Digit Data,40%,5,fc1_2
0.85,0.3375694996028594,0.91753745,Digit Data,40%,5,fc1_2
0.85,0.33783783783783783,0.91759217,Digit Data,40%,5,fc1_2
0.848,0.33731105807478123,0.91763955,Digit Data,40%,5,fc1_2
0.848,0.3375796178343949,0.9176582,Digit Data,40%,5,fc1_2
0.848,0.33784860557768925,0.91768503,Digit Data,40%,5,fc1_2
0.846,0.3373205741626794,0.9177159,Digit Data,40%,5,fc1_2
0.846,0.3375897845171588,0.9177214,Digit Data,40%,5,fc1_2
0.8440000000000001,0.3370607028753993,0.91779166,Digit Data,40%,5,fc1_2
0.8420000000000001,0.3365307753796962,0.91789067,Digit Data,40%,5,fc1_2
0.8420000000000001,0.3368,0.91789997,Digit Data,40%,5,fc1_2
0.8420000000000001,0.33706965572457964,0.9180176,Digit Data,40%,5,fc1_2
0.8420000000000001,0.3373397435897436,0.91809356,Digit Data,40%,5,fc1_2
0.84,0.3368083400160385,0.91809577,Digit Data,40%,5,fc1_2
0.84,0.33707865168539325,0.91819865,Digit Data,40%,5,fc1_2
0.84,0.3373493975903614,0.91821915,Digit Data,40%,5,fc1_2
0.838,0.33681672025723475,0.9182596,Digit Data,40%,5,fc1_2
0.838,0.33708769106999203,0.91835386,Digit Data,40%,5,fc1_2
0.838,0.33735909822866345,0.91847616,Digit Data,40%,5,fc1_2
0.838,0.3376309427880741,0.9185138,Digit Data,40%,5,fc1_2
0.838,0.3379032258064516,0.91861767,Digit Data,40%,5,fc1_2
0.836,0.3373688458434221,0.91864157,Digit Data,40%,5,fc1_2
0.8340000000000001,0.3368336025848142,0.9186959,Digit Data,40%,5,fc1_2
0.8320000000000001,0.33629749393694425,0.9187835,Digit Data,40%,5,fc1_2
0.83,0.33576051779935273,0.9187858,Digit Data,40%,5,fc1_2
0.83,0.3360323886639676,0.9188503,Digit Data,40%,5,fc1_2
0.828,0.3354943273905997,0.91887474,Digit Data,40%,5,fc1_2
0.826,0.33495539334955393,0.9188932,Digit Data,40%,5,fc1_2
0.8240000000000001,0.3344155844155844,0.91892695,Digit Data,40%,5,fc1_2
0.8240000000000001,0.3346872461413485,0.9189788,Digit Data,40%,5,fc1_2
0.8220000000000001,0.33414634146341465,0.91899085,Digit Data,40%,5,fc1_2
0.82,0.3336045565500407,0.91901004,Digit Data,40%,5,fc1_2
0.82,0.3338762214983713,0.91905034,Digit Data,40%,5,fc1_2
0.818,0.3333333333333333,0.91907716,Digit Data,40%,5,fc1_2
0.818,0.333605220228385,0.9190804,Digit Data,40%,5,fc1_2
0.816,0.3330612244897959,0.9190811,Digit Data,40%,5,fc1_2
0.816,0.3333333333333333,0.91913414,Digit Data,40%,5,fc1_2
0.816,0.3336058871627146,0.9191758,Digit Data,40%,5,fc1_2
0.816,0.33387888707037644,0.9191912,Digit Data,40%,5,fc1_2
0.816,0.3341523341523341,0.9192269,Digit Data,40%,5,fc1_2
0.8140000000000001,0.3336065573770492,0.91929495,Digit Data,40%,5,fc1_2
0.8140000000000001,0.3338802296964725,0.9193181,Digit Data,40%,5,fc1_2
0.812,0.3333333333333333,0.91937584,Digit Data,40%,5,fc1_2
0.81,0.33278553820870993,0.9193896,Digit Data,40%,5,fc1_2
0.8079999999999999,0.3322368421052632,0.91941136,Digit Data,40%,5,fc1_2
0.8059999999999999,0.33168724279835393,0.9194183,Digit Data,40%,5,fc1_2
0.804,0.3311367380560132,0.91945505,Digit Data,40%,5,fc1_2
0.802,0.3305853256389118,0.9195684,Digit Data,40%,5,fc1_2
0.8,0.33003300330033003,0.9195992,Digit Data,40%,5,fc1_2
0.8,0.33030553261767137,0.91965824,Digit Data,40%,5,fc1_2
0.7979999999999999,0.3297520661157025,0.91973615,Digit Data,40%,5,fc1_2
0.7979999999999999,0.33002481389578164,0.91974866,Digit Data,40%,5,fc1_2
0.7979999999999999,0.3302980132450331,0.91979843,Digit Data,40%,5,fc1_2
0.7979999999999999,0.33057166528583265,0.91985846,Digit Data,40%,5,fc1_2
0.7979999999999999,0.3308457711442786,0.9198748,Digit Data,40%,5,fc1_2
0.7959999999999999,0.3302904564315353,0.91992867,Digit Data,40%,5,fc1_2
0.794,0.329734219269103,0.92002463,Digit Data,40%,5,fc1_2
0.792,0.3291770573566085,0.92007434,Digit Data,40%,5,fc1_2
0.79,0.3286189683860233,0.9200934,Digit Data,40%,5,fc1_2
0.7879999999999999,0.328059950041632,0.9201229,Digit Data,40%,5,fc1_2
0.7879999999999999,0.3283333333333333,0.9202131,Digit Data,40%,5,fc1_2
0.7859999999999999,0.3277731442869057,0.9202164,Digit Data,40%,5,fc1_2
0.784,0.327212020033389,0.9202569,Digit Data,40%,5,fc1_2
0.782,0.3266499582289056,0.92027,Digit Data,40%,5,fc1_2
0.78,0.32608695652173914,0.9202933,Digit Data,40%,5,fc1_2
0.778,0.3255230125523013,0.9203199,Digit Data,40%,5,fc1_2
0.7759999999999999,0.3249581239530988,0.9203917,Digit Data,40%,5,fc1_2
0.7759999999999999,0.32523051131601005,0.9204131,Digit Data,40%,5,fc1_2
0.774,0.32466442953020136,0.920471,Digit Data,40%,5,fc1_2
0.774,0.3249370277078086,0.9205294,Digit Data,40%,5,fc1_2
0.772,0.3243697478991597,0.9205383,Digit Data,40%,5,fc1_2
0.772,0.3246425567703953,0.9205955,Digit Data,40%,5,fc1_2
0.772,0.3249158249158249,0.9206546,Digit Data,40%,5,fc1_2
0.772,0.3251895534962089,0.9206739,Digit Data,40%,5,fc1_2
0.772,0.3254637436762226,0.920697,Digit Data,40%,5,fc1_2
